Job Title,Company,Location,Salary,Description,Communication,Programming,Management
Software Engineer,Small,East,135200.0,"5+ years of experience in cloud and on-prem infrastructure design, deployment, and management. Experience with containerization technologies (Docker, Kubernetes…&hellip;
Skills: CI/CD, Cloud infrastructure, Azure, Management, Kubernetes",0,1,1
Software Engineer,Small,East,93500.0,"In addition to test execution, this person will develop new test procedures, implement automated test scripts, and create test reports.&hellip;
Skills: Jira, Software troubleshooting, Test automation, Selenium, Windows",0,1,0
Software Engineer,Small,East,147500.0,"Bachelor's Degree in Computer Science or related field. Very strong understanding of SQL database patterns, concepts, data models, and design.&hellip;
Skills: Performance tuning, ASP.NET, Computer science, Azure, MVC",0,0,0
Software Engineer,Small,East,87500.0,"Work closely with the team to design and implement new features. Minimum *2 years of experience* in Python, Django, and frontend technologies like HTML, CSS,…&hellip;
Skills: Image processing, CSS, Software troubleshooting, Relational databases, Software deployment",0,0,0
Software Engineer,Small,East,261000.0,"Coordinate feature design and implementation as well issue resolution, as this is a technical leadership role. 4+ years of management experience.&hellip;
Skills: Computer science, Operating systems, Management, System architecture, Analysis skills",0,0,1
Software Engineer,Small,East,122500.0,"You will work closely with product and research teams to design, develop, and execute new features and improvements, mentor junior engineers, and continuously…&hellip;
Skills: Cloud architecture, Relational databases, Test-driven development, AWS, C++",0,1,0
Software Engineer,Small,East,127500.0,"Writing new automated tests and managing those tests through the full lifecycle, including requirements analysis, design, implementation, deployment, and…&hellip;
Skills: Writing skills, DevOps, Test automation, Git, AWS",1,1,0
Software Developer,Small,East,146000.0,"Maintain technical and SOX documentation for all developed applications. 7-10 years of experience in web application design and API development.&hellip;
Skills: Web design, Azure, Software troubleshooting, React, SOX",0,0,0
Other,Small,East,103500.0,"Strong Analytical skills with ability to analyze data identify trends and develop effective solutions using intent analyzer and other tools and techniques.&hellip;
Skills: Management, Microservices, Analysis skills, IVR, Docker",0,0,1
Software Engineer,Small,East,114500.0,"Resolve technical issues, reported bugs and field issues in a timely manner. Collaborate with our Product Managers, Software Architects, and Functional Area…&hellip;
Skills: Jira, Computer science, SAFe, Relational databases, C#",0,1,0
Software Engineer,Small,East,151000.0,"By delivering actionable insights, integrated tools, and measurable financial impact, we empower enterprises to create equitable pathways for hiring and…&hellip;
Skills: Computer science, Cloud infrastructure, Node.js, React, Enterprise software",0,0,0
Software Engineer,Small,East,93000.0,"In addition to software development skills, a reasonable amount of electronic hardware skills are required as well, including an understanding of wiring…&hellip;
Skills: Computer science, Signal processing, Schematics, C#, Firmware",0,1,0
Software Developer,Small,East,84000.0,"A Software Engineer who has technical expertise in Microsoft.Net. S/he shall be responsible for coding and documenting the various applications and…&hellip;
Skills: AJAX, Oracle, MVC, Node.js, Software troubleshooting",0,0,0
Software Engineer,Small,East,122000.0,"Be deeply engaged in the full development lifecycle: design, develop, test, and deploy. Share your technical expertise during architectural design discussions…&hellip;
Skills: React, Objective-C, Java, JavaScript, Agile",0,0,0
Software Engineer,Small,East,156500.0,"We are responsible for building foundational software services and libraries that enable our backend engineers to develop compliant applications securely.&hellip;
Skills: React, Kubernetes, Relational databases, Java, SQL",0,1,0
Software Engineer,Small,East,88500.0,"Experience developing video analytics software running on High End GPUs (Qualcomm Snapdragon 845, QCS605 series, NVIDIA Jetson GPU, OpenCV, OpenSSL under Debian…&hellip;
Skills: Debian, Ubuntu, Software development, Linux, Analytics",0,0,0
Software Engineer,Small,East,123000.0,"Collaborating across multiple disciplines to gain a full understanding of product architecture and design. Collaborating across multiple disciplines to gain a…&hellip;
Skills: DoD experience, Project management, Proposal writing, Earned value management",0,0,0
Artificial Intelligence,Small,East,147000.0,"Produce accurate, unambiguous technical design specifications to the appropriate detail. 4 years of experience in an engineering role.&hellip;
Skills: Selenium, Java, SQL, AWS, Agile",0,1,0
Software Engineer,Small,East,130000.0,"20% Cloud architecture and deployment using Azure. Strong experience with C#/.NET. Proficiency in Azure and Azure Functions.&hellip;
Skills: Azure, Cloud architecture, React, Internet of things, C#",0,1,0
Software Engineer,Small,East,110000.0,"Experience developing services with cloud platform (Azure). Microsoft Windows Apps/ Service development and installation. NET Core, JSON and API’s.&hellip;
Skills: CI/CD, Azure, Relational databases, Software deployment, DevOps",0,1,0
Software Engineer,Small,East,140000.0,"In this role, you will design, develop, and optimize embedded software solutions that power our life-saving and patient-focused products.&hellip;
Skills: CI/CD, Signal processing, Test automation, Git, C++",0,1,0
Artificial Intelligence,Small,East,200000.0,"Proven ability to take ownership of complex systems, driving projects from design to production. Bachelor’s degree in Computer Science or a related field, or…&hellip;
Skills: Computer science, Kubernetes, Software deployment, AWS, Docker",0,0,0
Software Engineer,Small,East,100500.0,"Participate in the research, design, and development of automated test software (ATS) and/or hardware products including the design, fabrication, modification,…&hellip;
Skills: LabView, SQL, C++, Database management, Python",0,1,0
Software Engineer,Small,East,103500.0,"Business requirements and functional design review and analysis. As a Full Stack Developer, She/he should be comfortable around both front-end and back-end…&hellip;
Skills: Node.js, CSS, React, NoSQL, Git",0,0,0
Software Engineer,Small,East,132500.0,"Required Skills: Design, develop and document touch-screen graphical user interface software and embedded systems software for ARM microprocessors for Linux and…&hellip;
Skills: CSS, C#, Git, Redmine, SQL",0,1,0
Artificial Intelligence,Small,East,165000.0,"M.S. or Ph.D. in Machine Learning/Computer Science, or a related field. Design and develop instance, semantic, and 3D segmentation models for complex vision…&hellip;
Skills: Management, Computer vision, AWS, Machine learning, Deep learning",0,0,1
Software Engineer,Small,East,114500.0,"Strong analytical and communication skills are essential. Applicant must have a B.S., M.S. or C.S. in Engineering, Science and at least 2+ years working…&hellip;
Skills: Windows, Analysis skills, C++, C, Assembly language",0,1,0
Software Engineer,Small,East,154500.0,"Identify risks and gaps in technical approaches and propose solutions to meet the team’s technical vision. Experience operating distributed services at scale,…&hellip;
Skills: Go, Kubernetes, DevOps, C#, Java",0,1,0
Software Engineer,Small,East,110000.0,"Must have BS in computer science, management information systems, or technical field of study. Must have (a) great ability to build rapport with clients, (b)…&hellip;
Skills: IIS, Sales, Customer service, Microsoft SQL Server, SQL",0,1,0
Software Engineer,Small,East,90000.0,"As a Full Stack Engineer (.NET), you’ll work alongside experienced engineers, learning to develop clean . Experience or coursework developing full-stack web…&hellip;
Skills: CI/CD, ASP.NET, Azure, Relational databases, DevOps",0,1,0
Software Engineer,Small,East,283000.0,"Excellent verbal and written communication skills, with the ability to convey technical concepts to both technical and non-technical audiences.&hellip;
Skills: CI/CD, Azure, Kubernetes, Software deployment, Enterprise software",0,1,0
Software Engineer,Small,East,106000.0,"This Co-op assignment will be working alongside Applications Engineers to develop test programs, execute test suites, and develop fixturing and documentation.&hellip;
Skills: C#, C++, C, Communication skills",1,1,0
